Date,Generated (kWh),Efficiency,System Name,Location,System Size (kW),Solar_Irradiance,Temperature_2m,Cloud_Cover
12/25/2024,59.26,0.11889571,Schipper Power- Three,Netherlands,498.42,1.11,9.2,100
12/25/2024,467.718,4.330722222,Nugali,Brazil,108,19.6,23.4,96
12/25/2024,1808.463,7.155994777,Wannon Water,Australia,252.72,31.98,20.2,30
12/25/2024,66.444,1.32888,Wray Farms,United Kingdom,50,1.71,9.1,82
12/26/2024,147.737,0.291337014,siris-D-500kW,Greece,507.1,2.84,4.5,98
12/26/2024,4.396,0.039075556,DeCrescent 178kW PV,United States,112.5,20.17,26.4,46
12/26/2024,314.325,2.910416667,Nugali,Brazil,108,11.3,21.8,91
12/26/2024,10.707,0.21414,Wray Farms,United Kingdom,50,1.03,7.4,94
12/26/2024,28.959,0.315457516,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,5.94,-1.4,38
12/26/2024,535.503,2.11895774,Wannon Water,Australia,252.72,13.59,24.6,94
12/26/2024,27.867,0.428723077,Feuerwehr,Switzerland,65,5.72,-1.1,1
12/26/2024,1527.768,3.640750185,MAWC,Maldives,419.63,20.28,28.2,69
12/26/2024,97,0.192317224,Pentaari,Greece,504.375,4.28,2.9,89
12/26/2024,90.43,0.181433329,Schipper Power- Three,Netherlands,498.42,1.04,8,100
12/27/2024,620.958,5.749611111,Nugali,Brazil,108,26.69,24.1,58
12/27/2024,7.854,0.15708,Wray Farms,United Kingdom,50,1.82,4.9,99
12/27/2024,1493.015,5.907783318,Wannon Water,Australia,252.72,26.42,16,41
12/27/2024,4.161,0.064015385,Feuerwehr,Switzerland,65,5.17,-2.6,36
12/27/2024,1809,3.5866171,Pentaari,Greece,504.375,8.51,2.6,50
12/27/2024,12.445,0.110622222,DeCrescent 178kW PV,United States,112.5,19.91,26,68
12/27/2024,99.356,1.082309368,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,5.55,-1.5,38
12/27/2024,1147.326,2.734137216,MAWC,Maldives,419.63,23.05,28.2,67
12/27/2024,165.62,0.332290037,Schipper Power- Three,Netherlands,498.42,2.52,2.9,64
12/27/2024,1522.266,3.00190495,siris-D-500kW,Greece,507.1,6.72,5.1,72
12/28/2024,1946.024,3.837554723,siris-D-500kW,Greece,507.1,8.34,3.2,21
12/28/2024,97.005,1.056699346,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,5.3,0.4,44
12/28/2024,9.56,0.1912,Wray Farms,United Kingdom,50,0.83,3.9,100
12/28/2024,2059,4.08228005,Pentaari,Greece,504.375,8.77,1.6,18
12/28/2024,546.507,5.06025,Nugali,Brazil,108,19.89,23.7,88
12/28/2024,1029.538,4.073828743,Wannon Water,Australia,252.72,19.54,15.5,69
12/28/2024,1591.798,3.793336987,MAWC,Maldives,419.63,22.39,28,71
12/28/2024,4.857,0.074723077,Feuerwehr,Switzerland,65,5.02,-1.3,55
12/28/2024,97.42,0.195457646,Schipper Power- Three,Netherlands,498.42,1.34,1.2,100
12/28/2024,4.482,0.03984,DeCrescent 178kW PV,United States,112.5,14.21,24.3,96
12/29/2024,1542.689,3.042179057,siris-D-500kW,Greece,507.1,8.36,3.7,21
12/29/2024,33.672,0.299306667,DeCrescent 178kW PV,United States,112.5,16.66,24.4,93
12/29/2024,1817.989,7.193688667,Wannon Water,Australia,252.72,25.39,16.8,37
12/29/2024,414.811,3.840842593,Nugali,Brazil,108,21.09,22.8,86
12/29/2024,11.244,0.172984615,Feuerwehr,Switzerland,65,5.56,-1,20
12/29/2024,92.059,1.002821351,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,5.69,0.3,35
12/29/2024,1361.157,3.243707552,MAWC,Maldives,419.63,19.85,27.3,71
12/29/2024,1560,3.092936803,Pentaari,Greece,504.375,8.96,1.2,1
12/29/2024,50.23,0.10077846,Schipper Power- Three,Netherlands,498.42,1.22,4.2,100
12/29/2024,57.19,1.1438,Wray Farms,United Kingdom,50,2.09,6.2,79
12/30/2024,1998.676,3.941384342,siris-D-500kW,Greece,507.1,8.41,3.3,4
12/30/2024,69.898,1.39796,Wray Farms,United Kingdom,50,3.44,7,57
12/30/2024,82.513,0.898834423,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,5.86,0.1,30
12/30/2024,1650.228,3.9325787,MAWC,Maldives,419.63,22.44,27.4,44
12/30/2024,1656.902,6.55627572,Wannon Water,Australia,252.72,26.67,17.4,74
12/30/2024,523.44,4.846666667,Nugali,Brazil,108,21.8,22.7,81
12/30/2024,3.69,0.056769231,Feuerwehr,Switzerland,65,4,-2.5,69
12/30/2024,82.46,0.165442799,Schipper Power- Three,Netherlands,498.42,1.62,6.9,100
12/30/2024,193.584,1.720746667,DeCrescent 178kW PV,United States,112.5,17.67,24.8,87
12/30/2024,2105,4.173482032,Pentaari,Greece,504.375,9.06,1.6,1
12/31/2024,831.145,1.980661535,MAWC,Maldives,419.63,17.08,26.4,84
12/31/2024,600.345,5.55875,Nugali,Brazil,108,23.46,23.6,69
12/31/2024,1903.193,3.753092092,siris-D-500kW,Greece,507.1,8.42,4.6,3
12/31/2024,253.265,2.251244444,DeCrescent 178kW PV,United States,112.5,21.82,26.2,40
12/31/2024,82.069,0.893997821,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.13,-0.5,36
12/31/2024,1862.742,7.370773979,Wannon Water,Australia,252.72,29.12,16.8,30
12/31/2024,24.46,0.4892,Wray Farms,United Kingdom,50,2.72,9.5,100
12/31/2024,23.538,0.362123077,Feuerwehr,Switzerland,65,5.17,-1.1,58
12/31/2024,2073,4.110037175,Pentaari,Greece,504.375,9.08,2.6,1
12/31/2024,68.92,0.138276955,Schipper Power- Three,Netherlands,498.42,1.11,5.2,100
1/1/2025,2100,4.163568773,Pentaari,Greece,504.375,9.3,2.5,1
1/1/2025,668.515,6.189953704,Nugali,Brazil,108,22.4,24.3,76
1/1/2025,2029.178,4.001534214,siris-D-500kW,Greece,507.1,8.57,3.8,0
1/1/2025,42.639,0.655984615,Feuerwehr,Switzerland,65,5.9,2.9,31
1/1/2025,299.045,0.712639706,MAWC,Maldives,419.63,8.75,26.5,97
1/1/2025,5.525,0.1105,Wray Farms,United Kingdom,50,0.83,8.7,96
1/1/2025,1228.196,4.859908199,Wannon Water,Australia,252.72,18.03,15.3,59
1/1/2025,81.498,0.887777778,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.22,-1.5,33
1/1/2025,46.834,0.416302222,DeCrescent 178kW PV,United States,112.5,17.77,25.8,75
1/1/2025,33.57,0.067352835,Schipper Power- Three,Netherlands,498.42,0.67,7.8,100
1/2/2025,469.688,4.348962963,Nugali,Brazil,108,18.37,24.5,74
1/2/2025,1902.679,3.752078486,siris-D-500kW,Greece,507.1,8.49,3.8,16
1/2/2025,71.815,1.4363,Wray Farms,United Kingdom,50,3.68,0.6,5
1/2/2025,239.195,0.57001406,MAWC,Maldives,419.63,5.26,26.8,100
1/2/2025,191.785,1.704755556,DeCrescent 178kW PV,United States,112.5,20.39,25.3,91
1/2/2025,339.3,0.680751174,Schipper Power- Three,Netherlands,498.42,3.46,4.6,44
1/2/2025,1823.887,7.217026749,Wannon Water,Australia,252.72,27.75,15.3,47
1/2/2025,81.525,0.888071895,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,2.19,0,94
1/2/2025,2011,3.987112763,Pentaari,Greece,504.375,9.1,1.5,18
1/2/2025,27.927,0.429646154,Feuerwehr,Switzerland,65,2.65,5.4,96
1/3/2025,781.735,7.238287037,Nugali,Brazil,108,28.45,26.4,36
1/3/2025,44.409,0.683215385,Feuerwehr,Switzerland,65,2.94,-0.8,77
1/3/2025,106.546,1.160631808,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,5.2,2,73
1/3/2025,62.231,1.24462,Wray Farms,United Kingdom,50,3.42,0.5,11
1/3/2025,59.177,0.526017778,DeCrescent 178kW PV,United States,112.5,13.3,24,99
1/3/2025,348.556,0.830626981,MAWC,Maldives,419.63,10.68,26.3,100
1/3/2025,1873.398,3.694336423,siris-D-500kW,Greece,507.1,8.53,3.6,26
1/3/2025,1744,3.457744734,Pentaari,Greece,504.375,6.91,2.8,64
1/3/2025,199.87,0.401007183,Schipper Power- Three,Netherlands,498.42,2.24,3.5,45
1/3/2025,1927.032,7.625166192,Wannon Water,Australia,252.72,32.82,16.9,1
1/4/2025,193.675,1.721555556,DeCrescent 178kW PV,United States,112.5,17.51,24.7,94
1/4/2025,18.526,0.37052,Wray Farms,United Kingdom,50,2.24,0.5,100
1/4/2025,58.322,0.635315904,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,5.76,-3,89
1/4/2025,1286.687,5.091354068,Wannon Water,Australia,252.72,24.25,20.8,74
1/4/2025,31.311,0.481707692,Feuerwehr,Switzerland,65,4.31,-2.5,78
1/4/2025,116.06,0.232855824,Schipper Power- Three,Netherlands,498.42,1.79,1.5,87
1/4/2025,1747,3.463692689,Pentaari,Greece,504.375,4.13,5,90
1/4/2025,720.682,6.672981481,Nugali,Brazil,108,26.74,25.1,64
1/4/2025,1948.015,3.84148097,siris-D-500kW,Greece,507.1,8.24,5.5,45
1/4/2025,1051.263,2.505214117,MAWC,Maldives,419.63,8.5,26.3,95
1/5/2025,1745.987,4.160777351,MAWC,Maldives,419.63,16.13,26.3,94
1/5/2025,903.322,3.574398544,Wannon Water,Australia,252.72,20.21,22.5,81
1/5/2025,75.069,0.817745098,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,2.76,-0.6,93
1/5/2025,95.799,0.851546667,DeCrescent 178kW PV,United States,112.5,8.09,23.3,100
1/5/2025,527.605,4.885231481,Nugali,Brazil,108,23.64,23.1,57
1/5/2025,4.814,0.09628,Wray Farms,United Kingdom,50,0.59,3.6,100
1/5/2025,402.808,0.794336423,siris-D-500kW,Greece,507.1,3.3,4.1,78
1/5/2025,30.027,0.461953846,Feuerwehr,Switzerland,65,1.92,3.8,100
1/5/2025,568,1.126146221,Pentaari,Greece,504.375,7.73,4.1,58
1/5/2025,18.18,0.036475262,Schipper Power- Three,Netherlands,498.42,0.55,4,100
1/6/2025,96.28,0.193170419,Schipper Power- Three,Netherlands,498.42,1.1,9.5,89
1/6/2025,55.418,0.603681917,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,2.39,3.8,99
1/6/2025,14.878,0.29756,Wray Farms,United Kingdom,50,1.15,5.7,83
1/6/2025,26.16,0.402461538,Feuerwehr,Switzerland,65,2.48,4.8,92
1/6/2025,1511.644,3.602325858,MAWC,Maldives,419.63,18.96,26.9,70
1/6/2025,131.077,1.165128889,DeCrescent 178kW PV,United States,112.5,16.43,24.7,99
1/6/2025,1212.84,4.799145299,Wannon Water,Australia,252.72,15.29,16.1,98
1/6/2025,440.715,4.080694444,Nugali,Brazil,108,20.58,22.8,89
1/6/2025,1176,2.331598513,Pentaari,Greece,504.375,9.13,3.3,39
1/6/2025,1213.396,2.392814041,siris-D-500kW,Greece,507.1,6.75,5,44
1/7/2025,340,0.674101611,Pentaari,Greece,504.375,4.74,4.4,94
1/7/2025,210.894,0.415882469,siris-D-500kW,Greece,507.1,5.47,6.4,72
1/7/2025,307.23,0.616407849,Schipper Power- Three,Netherlands,498.42,3.37,3.9,74
1/7/2025,48.798,0.750738462,Feuerwehr,Switzerland,65,3.83,3.3,66
1/7/2025,290.088,2.686,Nugali,Brazil,108,17.96,22.3,90
1/7/2025,1593.002,6.303426717,Wannon Water,Australia,252.72,21.96,17.7,62
1/7/2025,330.532,2.938062222,DeCrescent 178kW PV,United States,112.5,22.18,26.3,69
1/7/2025,46.675,0.508442266,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,2.38,4.2,99
1/7/2025,54.104,1.08208,Wray Farms,United Kingdom,50,3.33,1.6,35
1/7/2025,1068.21,2.545599695,MAWC,Maldives,419.63,20.57,27.1,41
1/8/2025,1691.042,4.029840574,MAWC,Maldives,419.63,22.22,27.8,44
1/8/2025,425.256,3.937555556,Nugali,Brazil,108,15.34,21.5,96
1/8/2025,109.968,1.197908497,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,3.92,3.9,92
1/8/2025,15.687,0.241338462,Feuerwehr,Switzerland,65,0.91,5,99
1/8/2025,289.49,2.573244444,DeCrescent 178kW PV,United States,112.5,22.79,26.3,49
1/8/2025,313.44,0.62886722,Schipper Power- Three,Netherlands,498.42,3.61,3,75
1/8/2025,18.521,0.37042,Wray Farms,United Kingdom,50,2.88,-0.1,75
1/8/2025,1625.117,3.204726878,siris-D-500kW,Greece,507.1,8.34,8,41
1/8/2025,1759.14,6.960826211,Wannon Water,Australia,252.72,29.93,20.4,43
1/8/2025,479,0.949690211,Pentaari,Greece,504.375,5.63,5.8,70
1/9/2025,75.264,1.50528,Wray Farms,United Kingdom,50,4.01,-0.6,30
1/9/2025,40.611,0.442385621,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,2.94,4.3,98
1/9/2025,241,0.477819083,Pentaari,Greece,504.375,6.1,5.1,56
1/9/2025,469.992,1.859734093,Wannon Water,Australia,252.72,11.77,22.6,100
1/9/2025,312.397,2.776862222,DeCrescent 178kW PV,United States,112.5,22.8,26.2,45
1/9/2025,1830.848,4.363005505,MAWC,Maldives,419.63,22.5,27.9,79
1/9/2025,363.638,3.367018519,Nugali,Brazil,108,19.4,21.6,86
1/9/2025,313.203,0.617635575,siris-D-500kW,Greece,507.1,8.43,7.9,18
1/9/2025,225.11,0.451647205,Schipper Power- Three,Netherlands,498.42,3.12,2.7,77
1/9/2025,36.132,0.555876923,Feuerwehr,Switzerland,65,2.76,5.8,87
1/10/2025,14.829,0.228138462,Feuerwehr,Switzerland,65,5.39,0,68
1/10/2025,1409.816,2.780153816,siris-D-500kW,Greece,507.1,8.39,7.6,47
1/10/2025,1383.047,3.295872554,MAWC,Maldives,419.63,20.19,26.7,75
1/10/2025,551.213,5.103824074,Nugali,Brazil,108,26.04,22.9,69
1/10/2025,350.743,3.117715556,DeCrescent 178kW PV,United States,112.5,22.04,26.4,54
1/10/2025,49.039,0.98078,Wray Farms,United Kingdom,50,3.94,-1.6,3
1/10/2025,108.705,1.184150327,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.4,0.6,56
1/10/2025,249.7,0.500983107,Schipper Power- Three,Netherlands,498.42,3.53,2.8,38
1/10/2025,1220,2.418835192,Pentaari,Greece,504.375,7.5,6.2,69
1/10/2025,1802.418,7.132075024,Wannon Water,Australia,252.72,29.16,22.4,52
1/11/2025,270.71,2.506574074,Nugali,Brazil,108,12.79,21.3,94
1/11/2025,10.808,0.096071111,DeCrescent 178kW PV,United States,112.5,22.16,26.5,94
1/11/2025,54.9,0.844615385,Feuerwehr,Switzerland,65,6.46,-1.6,31
1/11/2025,1526.819,3.638488669,MAWC,Maldives,419.63,3.64,25.7,99
1/11/2025,1769,3.507311029,Pentaari,Greece,504.375,5.87,7,78
1/11/2025,383.54,0.769511657,Schipper Power- Three,Netherlands,498.42,3.9,2.2,33
1/11/2025,1649.015,6.525067268,Wannon Water,Australia,252.72,30.05,20.6,56
1/11/2025,63.264,1.26528,Wray Farms,United Kingdom,50,3.02,-1.8,51
1/11/2025,964.341,1.90167817,siris-D-500kW,Greece,507.1,6.3,8.6,86
1/11/2025,112.572,1.22627451,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.44,-3.2,47
1/12/2025,76.198,0.677315556,DeCrescent 178kW PV,United States,112.5,23.44,26.1,92
1/12/2025,48.759,0.750138462,Feuerwehr,Switzerland,65,3.8,-2.7,46
1/12/2025,266.06,0.53380683,Schipper Power- Three,Netherlands,498.42,2.48,3.1,95
1/12/2025,937.301,3.708851694,Wannon Water,Australia,252.72,20.11,18.7,67
1/12/2025,100,0.19826518,Pentaari,Greece,504.375,2.15,2.1,100
1/12/2025,71.346,0.140694143,siris-D-500kW,Greece,507.1,0.81,5.1,100
1/12/2025,10.958,0.21916,Wray Farms,United Kingdom,50,2.57,-1.4,81
1/12/2025,347.888,3.221185185,Nugali,Brazil,108,14.01,21.4,85
1/12/2025,1802.767,4.296087029,MAWC,Maldives,419.63,23.07,27.2,53
1/12/2025,113.419,1.235501089,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.11,-1.1,29
1/13/2025,403.32,0.809197063,Schipper Power- Three,Netherlands,498.42,4.5,1,64
1/13/2025,55.029,0.8466,Feuerwehr,Switzerland,65,6.73,-3,10
1/13/2025,29,0.057496902,Pentaari,Greece,504.375,3.9,-1.5,100
1/13/2025,919.594,2.191440078,MAWC,Maldives,419.63,16.87,26.5,94
1/13/2025,138.671,0.273458884,siris-D-500kW,Greece,507.1,1.18,0.8,100
1/13/2025,122.729,1.336917211,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.84,-2,12
1/13/2025,1546.03,6.117560937,Wannon Water,Australia,252.72,28.14,19.1,48
1/13/2025,580.349,5.373601852,Nugali,Brazil,108,24.6,21.5,61
1/13/2025,37.212,0.330773333,DeCrescent 178kW PV,United States,112.5,21.98,26.2,92
1/13/2025,24.675,0.4935,Wray Farms,United Kingdom,50,1.76,2.1,92
1/14/2025,1637.965,6.481342988,Wannon Water,Australia,252.72,31.24,20.1,29
1/14/2025,234.688,2.086115556,DeCrescent 178kW PV,United States,112.5,21.09,26.5,88
1/14/2025,228.363,0.450331296,siris-D-500kW,Greece,507.1,2.01,0.9,100
1/14/2025,43.581,0.87162,Wray Farms,United Kingdom,50,3.28,5.8,86
1/14/2025,63.753,0.980815385,Feuerwehr,Switzerland,65,6.43,-4.2,31
1/14/2025,185.24,0.371654428,Schipper Power- Three,Netherlands,498.42,2.63,3,94
1/14/2025,255,0.505576208,Pentaari,Greece,504.375,4.11,-0.4,100
1/14/2025,861.796,2.053704454,MAWC,Maldives,419.63,6.75,26.2,100
1/14/2025,124.003,1.350795207,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,7.21,-3,17
1/14/2025,693.292,6.41937037,Nugali,Brazil,108,26.51,22.2,42
1/15/2025,474.23,0.935180438,siris-D-500kW,Greece,507.1,4.66,1.8,100
1/15/2025,1038.271,4.108384774,Wannon Water,Australia,252.72,20.96,18.8,76
1/15/2025,659.218,6.10387037,Nugali,Brazil,108,24.66,22.8,57
1/15/2025,11.559,0.23118,Wray Farms,United Kingdom,50,1.75,7.1,71
1/15/2025,245.128,2.178915556,DeCrescent 178kW PV,United States,112.5,19.92,26.1,41
1/15/2025,488,0.967534077,Pentaari,Greece,504.375,4.41,-0.2,100
1/15/2025,85.335,0.929575163,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,4.95,-0.8,73
1/15/2025,155.42,0.311825368,Schipper Power- Three,Netherlands,498.42,1.42,6.7,100
1/15/2025,1313.851,3.130974906,MAWC,Maldives,419.63,14.04,26.5,99
1/15/2025,35.631,0.548169231,Feuerwehr,Switzerland,65,2.04,-1.8,79
1/16/2025,312.635,2.894768519,Nugali,Brazil,108,16.6,23.6,95
1/16/2025,84.01,0.168552626,Schipper Power- Three,Netherlands,498.42,1.65,4.6,99
1/16/2025,1452.001,5.745493036,Wannon Water,Australia,252.72,16.78,17.6,78
1/16/2025,562,1.11425031,Pentaari,Greece,504.375,3.63,1.5,100
1/16/2025,13.111,0.26222,Wray Farms,United Kingdom,50,2.97,4.3,84
1/16/2025,21.678,0.333507692,Feuerwehr,Switzerland,65,4.52,1.1,58
1/16/2025,718.904,1.713185425,MAWC,Maldives,419.63,11.94,26.3,99
1/16/2025,52.73,0.574400871,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,3.81,0.7,72
1/16/2025,1712.483,3.377012424,siris-D-500kW,Greece,507.1,6.45,3.5,66
1/16/2025,245.775,2.184666667,DeCrescent 178kW PV,United States,112.5,21.29,26.5,32
1/17/2025,73.908,0.65696,DeCrescent 178kW PV,United States,112.5,21.63,26.7,26
1/17/2025,85.512,0.931503268,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,4.94,-0.2,50
1/17/2025,2180,4.322180917,Pentaari,Greece,504.375,8.23,2.3,94
1/17/2025,1398.92,3.333698735,MAWC,Maldives,419.63,21.03,27.2,90
1/17/2025,14.413,0.28826,Wray Farms,United Kingdom,50,3.17,5.5,76
1/17/2025,12.609,0.193984615,Feuerwehr,Switzerland,65,3,-0.9,87
1/17/2025,2105.089,4.151230527,siris-D-500kW,Greece,507.1,9.61,3.4,24
1/17/2025,1636.668,6.476210826,Wannon Water,Australia,252.72,30.75,18.2,33
1/17/2025,408.079,3.778509259,Nugali,Brazil,108,18.75,25.1,85
1/17/2025,115.95,0.232635127,Schipper Power- Three,Netherlands,498.42,2.32,1.6,97
1/18/2025,1784.15,4.251721755,MAWC,Maldives,419.63,22.03,28,93
1/18/2025,26.157,0.402415385,Feuerwehr,Switzerland,65,5.18,-1.2,70
1/18/2025,78.285,0.695866667,DeCrescent 178kW PV,United States,112.5,21.64,26.2,18
1/18/2025,634.292,5.873074074,Nugali,Brazil,108,22.4,26.6,73
1/18/2025,2237.465,4.412275685,siris-D-500kW,Greece,507.1,9.81,3.2,8
1/18/2025,174.91,0.350928935,Schipper Power- Three,Netherlands,498.42,2.96,-0.6,69
1/18/2025,2231,4.423296159,Pentaari,Greece,504.375,10.42,2.6,25
1/18/2025,1645.656,6.511775878,Wannon Water,Australia,252.72,31.96,20.8,0
1/18/2025,9.253,0.18506,Wray Farms,United Kingdom,50,2.73,1.7,92
1/18/2025,122.955,1.339379085,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,7.45,-0.4,9
1/19/2025,3.642,0.07284,Wray Farms,United Kingdom,50,1.52,2.2,100
1/19/2025,107.78,0.216243329,Schipper Power- Three,Netherlands,498.42,2.63,-1.3,70
1/19/2025,2335,4.629491945,Pentaari,Greece,504.375,10.73,2.8,13
1/19/2025,1469.279,5.81386119,Wannon Water,Australia,252.72,29.83,23.1,51
1/19/2025,578.112,5.352888889,Nugali,Brazil,108,18.37,25.6,76
1/19/2025,1607.931,3.831782761,MAWC,Maldives,419.63,21.41,27.6,88
1/19/2025,135.263,1.473453159,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,7.21,-1,29
1/19/2025,2266.802,4.47012818,siris-D-500kW,Greece,507.1,10.07,3.5,0
1/19/2025,18.279,0.281215385,Feuerwehr,Switzerland,65,5.75,-0.9,81
1/19/2025,52.621,0.467742222,DeCrescent 178kW PV,United States,112.5,23.42,26.6,35
1/20/2025,25.863,0.229893333,DeCrescent 178kW PV,United States,112.5,22.06,26.7,18
1/20/2025,1515,3.003717472,Pentaari,Greece,504.375,9.07,4,96
1/20/2025,525.73,4.86787037,Nugali,Brazil,108,18.61,26.7,84
1/20/2025,28.983,0.445892308,Feuerwehr,Switzerland,65,6,-1.1,67
1/20/2025,1682.086,4.008497962,MAWC,Maldives,419.63,19.55,27.3,86
1/20/2025,1837.183,3.622920528,siris-D-500kW,Greece,507.1,8.89,3.6,52
1/20/2025,24.736,0.49472,Wray Farms,United Kingdom,50,2.01,3.1,100
1/20/2025,85.16,0.170859917,Schipper Power- Three,Netherlands,498.42,1.5,0.1,99
1/20/2025,1174.205,4.646268598,Wannon Water,Australia,252.72,25.57,20.6,63
1/20/2025,91.879,1.000860566,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.31,-1.3,78
1/21/2025,130.61,0.262048072,Schipper Power- Three,Netherlands,498.42,3.69,0.8,98
1/21/2025,33.745,0.6749,Wray Farms,United Kingdom,50,2.05,4.4,100
1/21/2025,463.368,4.290444444,Nugali,Brazil,108,18.07,26,67
1/21/2025,23.65,0.210222222,DeCrescent 178kW PV,United States,112.5,21.76,26.9,23
1/21/2025,378,0.749442379,Pentaari,Greece,504.375,3.48,1.2,100
1/21/2025,877.639,3.472772238,Wannon Water,Australia,252.72,28.54,19,47
1/21/2025,25.356,0.390092308,Feuerwehr,Switzerland,65,6.93,-0.9,57
1/21/2025,1326.602,3.161361199,MAWC,Maldives,419.63,21.27,27.3,66
1/21/2025,486.344,0.959069217,siris-D-500kW,Greece,507.1,6.42,4.9,81
1/21/2025,127.022,1.383681917,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,6.78,-0.3,61
1/22/2025,44.119,0.392168889,DeCrescent 178kW PV,United States,112.5,23.85,26.4,5
1/22/2025,52.435,0.571187364,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,5.15,0.5,72
1/22/2025,18.315,0.281769231,Feuerwehr,Switzerland,65,1.32,-1.1,100
1/22/2025,171.87,0.344829662,Schipper Power- Three,Netherlands,498.42,1.39,1.3,100
1/22/2025,2101.377,4.143910471,siris-D-500kW,Greece,507.1,9.27,4.6,43
1/22/2025,1348.609,5.336376227,Wannon Water,Australia,252.72,27,17.6,67
1/22/2025,640.032,5.926222222,Nugali,Brazil,108,25.92,26.5,61
1/22/2025,2248,4.457001239,Pentaari,Greece,504.375,9.71,2.6,79
1/22/2025,32.375,0.6475,Wray Farms,United Kingdom,50,2.72,3.3,88
1/22/2025,1588.631,3.785789862,MAWC,Maldives,419.63,19.05,26.3,87
1/23/2025,1927,3.820570012,Pentaari,Greece,504.375,9.73,2.4,39
1/23/2025,496.153,1.96325182,Wannon Water,Australia,252.72,8.62,15.3,90
1/23/2025,36.477,0.561184615,Feuerwehr,Switzerland,65,5.01,2.5,82
1/23/2025,272.72,0.547169054,Schipper Power- Three,Netherlands,498.42,3.9,4.7,84
1/23/2025,801.749,7.423601852,Nugali,Brazil,108,26.15,26.6,69
1/23/2025,112.907,1.003617778,DeCrescent 178kW PV,United States,112.5,21.72,26.6,24
1/23/2025,1627.192,3.208818773,siris-D-500kW,Greece,507.1,9.98,5.4,19
1/23/2025,121.229,1.320577342,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,4.02,3.3,95
1/23/2025,667.324,1.590267617,MAWC,Maldives,419.63,5.63,25.8,100
1/23/2025,19.029,0.38058,Wray Farms,United Kingdom,50,1.86,3.8,76
1/24/2025,351.526,3.25487037,Nugali,Brazil,108,16.83,25.8,98
1/24/2025,1117,2.214622057,Pentaari,Greece,504.375,9.09,4.1,64
1/24/2025,845.699,1.667716427,siris-D-500kW,Greece,507.1,9,6.6,25
1/24/2025,804.081,1.916166623,MAWC,Maldives,419.63,15.74,26.3,99
1/24/2025,86.703,0.944477124,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,3.65,3.1,94
1/24/2025,66.99,1.030615385,Feuerwehr,Switzerland,65,4.38,4.2,88
1/24/2025,69.437,1.38874,Wray Farms,United Kingdom,50,4.17,8.2,90
1/24/2025,284.122,2.525528889,DeCrescent 178kW PV,United States,112.5,15.88,24.3,65
1/24/2025,1489.167,5.89255698,Wannon Water,Australia,252.72,19.48,17.6,81
1/24/2025,74.25,0.148970748,Schipper Power- Three,Netherlands,498.42,0.63,7.3,98
1/25/2025,68.721,1.057246154,Feuerwehr,Switzerland,65,4.65,5.6,69
1/25/2025,608.016,1.448933584,MAWC,Maldives,419.63,16.36,26.1,86
1/25/2025,85.714,1.71428,Wray Farms,United Kingdom,50,5.46,3.9,72
1/25/2025,456.006,4.222277778,Nugali,Brazil,108,19.57,25.4,90
1/25/2025,1090.211,4.313908674,Wannon Water,Australia,252.72,18.33,17.8,100
1/25/2025,337.135,2.996755556,DeCrescent 178kW PV,United States,112.5,15.3,24,81
1/25/2025,2327,4.613630731,Pentaari,Greece,504.375,10.64,4.5,28
1/25/2025,2296.656,4.529000197,siris-D-500kW,Greece,507.1,10.44,7.8,19
1/25/2025,65.886,0.717712418,HLT1 Klagenfurt Lastenstrasse,Austria,91.8,4.83,2.9,100
1/25/2025,219.59,0.440572208,Schipper Power- Three,Netherlands,498.42,2.78,5.7,99
1/26/2025,480.12,0.963283977,Schipper Power- Three,Netherlands,498.42,5.37,3.3,83
