Date,Generated (kWh),Efficiency,System Name,Location,System Size (kW)
2024-12-21,1516.775,6.002kWh/kW,Wannon Water,Australia,252.72
2024-12-21,89.83,0.180kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-12-21,40.695,0.626kWh/kW,Feuerwehr,Switzerland,65.0
2024-12-21,100.011,1.089kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-12-22,25.213,0.224kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-12-22,47.586,0.952kWh/kW,Wray Farms,United Kingdom,50.0
2024-12-22,2103.0,4.167kWh/kW,Pentaari,Greece,504.375
2024-12-22,158.6,0.318kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-12-22,6.63,0.102kWh/kW,Feuerwehr,Switzerland,65.0
2024-12-22,1991.531,3.894kWh/kW,siris-D-500kW,Greece,507.1
2024-12-22,313.431,2.902kWh/kW,Nugali,Brazil,108.0
2024-12-22,1155.497,4.572kWh/kW,Wannon Water,Australia,252.72
2024-12-22,70.198,0.765kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-12-22,1747.081,4.163kWh/kW,MAWC,Maldives,419.63
2024-12-23,274.86,0.551kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-12-23,1454.98,5.757kWh/kW,Wannon Water,Australia,252.72
2024-12-23,1736.715,4.139kWh/kW,MAWC,Maldives,419.63
2024-12-23,560.0,1.109kWh/kW,Pentaari,Greece,504.375
2024-12-23,16.296,0.145kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-12-23,732.889,1.433kWh/kW,siris-D-500kW,Greece,507.1
2024-12-23,236.395,2.189kWh/kW,Nugali,Brazil,108.0
2024-12-23,0.0,0.000kWh/kW,Feuerwehr,Switzerland,65.0
2024-12-23,6.438,0.070kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-12-23,13.44,0.269kWh/kW,Wray Farms,United Kingdom,50.0
2024-12-24,1718.669,4.096kWh/kW,MAWC,Maldives,419.63
2024-12-24,0.591,0.005kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-12-24,2.337,0.036kWh/kW,Feuerwehr,Switzerland,65.0
2024-12-24,386.36,3.577kWh/kW,Nugali,Brazil,108.0
2024-12-24,20.309,0.406kWh/kW,Wray Farms,United Kingdom,50.0
2024-12-24,69.25,0.139kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-12-24,44.972,0.490kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-12-24,1179.0,2.336kWh/kW,Pentaari,Greece,504.375
2024-12-24,1913.674,3.741kWh/kW,siris-D-500kW,Greece,507.1
2024-12-24,1255.181,4.967kWh/kW,Wannon Water,Australia,252.72
2024-12-25,6.392,0.057kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-12-25,313.793,0.613kWh/kW,siris-D-500kW,Greece,507.1
2024-12-25,1812.985,4.320kWh/kW,MAWC,Maldives,419.63
2024-12-25,75.471,0.822kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-12-25,13.752,0.212kWh/kW,Feuerwehr,Switzerland,65.0
2024-12-25,182.0,0.361kWh/kW,Pentaari,Greece,504.375
2024-12-25,59.26,0.119kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-12-25,467.718,4.331kWh/kW,Nugali,Brazil,108.0
2024-12-25,1808.463,7.156kWh/kW,Wannon Water,Australia,252.72
2024-12-25,66.444,1.329kWh/kW,Wray Farms,United Kingdom,50.0
2024-12-26,147.737,0.289kWh/kW,siris-D-500kW,Greece,507.1
2024-12-26,4.396,0.039kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-12-26,314.325,2.910kWh/kW,Nugali,Brazil,108.0
2024-12-26,10.707,0.214kWh/kW,Wray Farms,United Kingdom,50.0
2024-12-26,28.959,0.315kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-12-26,535.503,2.119kWh/kW,Wannon Water,Australia,252.72
2024-12-26,27.867,0.429kWh/kW,Feuerwehr,Switzerland,65.0
2024-12-26,1527.768,3.641kWh/kW,MAWC,Maldives,419.63
2024-12-26,97.0,0.192kWh/kW,Pentaari,Greece,504.375
2024-12-26,90.43,0.181kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-12-27,620.958,5.750kWh/kW,Nugali,Brazil,108.0
2024-12-27,7.854,0.157kWh/kW,Wray Farms,United Kingdom,50.0
2024-12-27,1493.015,5.908kWh/kW,Wannon Water,Australia,252.72
2024-12-27,4.161,0.064kWh/kW,Feuerwehr,Switzerland,65.0
2024-12-27,1809.0,3.584kWh/kW,Pentaari,Greece,504.375
2024-12-27,12.445,0.111kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-12-27,99.356,1.082kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-12-27,1147.326,2.734kWh/kW,MAWC,Maldives,419.63
2024-12-27,165.62,0.332kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-12-27,1522.266,2.976kWh/kW,siris-D-500kW,Greece,507.1
2024-12-28,1946.024,3.805kWh/kW,siris-D-500kW,Greece,507.1
2024-12-28,97.005,1.057kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-12-28,9.56,0.191kWh/kW,Wray Farms,United Kingdom,50.0
2024-12-28,2059.0,4.079kWh/kW,Pentaari,Greece,504.375
2024-12-28,546.507,5.060kWh/kW,Nugali,Brazil,108.0
2024-12-28,1029.538,4.074kWh/kW,Wannon Water,Australia,252.72
2024-12-28,1591.798,3.793kWh/kW,MAWC,Maldives,419.63
2024-12-28,4.857,0.075kWh/kW,Feuerwehr,Switzerland,65.0
2024-12-28,97.42,0.195kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-12-28,4.482,0.040kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-12-29,1542.689,3.016kWh/kW,siris-D-500kW,Greece,507.1
2024-12-29,33.672,0.299kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-12-29,1817.989,7.194kWh/kW,Wannon Water,Australia,252.72
2024-12-29,414.811,3.841kWh/kW,Nugali,Brazil,108.0
2024-12-29,11.244,0.173kWh/kW,Feuerwehr,Switzerland,65.0
2024-12-29,92.059,1.003kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-12-29,1361.157,3.244kWh/kW,MAWC,Maldives,419.63
2024-12-29,1560.0,3.091kWh/kW,Pentaari,Greece,504.375
2024-12-29,50.23,0.101kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-12-29,57.19,1.144kWh/kW,Wray Farms,United Kingdom,50.0
2024-12-30,1998.676,3.907kWh/kW,siris-D-500kW,Greece,507.1
2024-12-30,69.898,1.398kWh/kW,Wray Farms,United Kingdom,50.0
2024-12-30,82.513,0.899kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-12-30,1650.228,3.933kWh/kW,MAWC,Maldives,419.63
2024-12-30,1656.902,6.556kWh/kW,Wannon Water,Australia,252.72
2024-12-30,523.44,4.847kWh/kW,Nugali,Brazil,108.0
2024-12-30,3.69,0.057kWh/kW,Feuerwehr,Switzerland,65.0
2024-12-30,82.46,0.165kWh/kW,Schipper Power- Three,Netherlands,498.42
2024-12-30,193.584,1.721kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-12-30,2105.0,4.171kWh/kW,Pentaari,Greece,504.375
2024-12-31,831.145,1.981kWh/kW,MAWC,Maldives,419.63
2024-12-31,600.345,5.559kWh/kW,Nugali,Brazil,108.0
2024-12-31,1903.193,3.721kWh/kW,siris-D-500kW,Greece,507.1
2024-12-31,253.265,2.251kWh/kW,DeCrescent 178kW PV,United States,112.5
2024-12-31,82.069,0.894kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2024-12-31,1862.742,7.371kWh/kW,Wannon Water,Australia,252.72
2024-12-31,24.46,0.489kWh/kW,Wray Farms,United Kingdom,50.0
2024-12-31,23.538,0.362kWh/kW,Feuerwehr,Switzerland,65.0
2024-12-31,2073.0,4.107kWh/kW,Pentaari,Greece,504.375
2024-12-31,68.92,0.138kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-01,2100.0,4.161kWh/kW,Pentaari,Greece,504.375
2025-01-01,668.515,6.190kWh/kW,Nugali,Brazil,108.0
2025-01-01,2029.178,3.967kWh/kW,siris-D-500kW,Greece,507.1
2025-01-01,42.639,0.656kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-01,299.045,0.713kWh/kW,MAWC,Maldives,419.63
2025-01-01,5.525,0.111kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-01,1228.196,4.860kWh/kW,Wannon Water,Australia,252.72
2025-01-01,81.498,0.888kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-01,46.834,0.416kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-01,33.57,0.067kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-02,469.688,4.349kWh/kW,Nugali,Brazil,108.0
2025-01-02,1902.679,3.720kWh/kW,siris-D-500kW,Greece,507.1
2025-01-02,71.815,1.436kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-02,239.195,0.570kWh/kW,MAWC,Maldives,419.63
2025-01-02,191.785,1.705kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-02,339.3,0.681kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-02,1823.887,7.217kWh/kW,Wannon Water,Australia,252.72
2025-01-02,81.525,0.888kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-02,2011.0,3.984kWh/kW,Pentaari,Greece,504.375
2025-01-02,27.927,0.430kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-03,781.735,7.238kWh/kW,Nugali,Brazil,108.0
2025-01-03,44.409,0.683kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-03,106.546,1.161kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-03,62.231,1.245kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-03,59.177,0.526kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-03,348.556,0.831kWh/kW,MAWC,Maldives,419.63
2025-01-03,1873.398,3.663kWh/kW,siris-D-500kW,Greece,507.1
2025-01-03,1744.0,3.455kWh/kW,Pentaari,Greece,504.375
2025-01-03,199.87,0.401kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-03,1927.032,7.625kWh/kW,Wannon Water,Australia,252.72
2025-01-04,193.675,1.722kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-04,18.526,0.371kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-04,58.322,0.635kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-04,1286.687,5.091kWh/kW,Wannon Water,Australia,252.72
2025-01-04,31.311,0.482kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-04,116.06,0.233kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-04,1747.0,3.461kWh/kW,Pentaari,Greece,504.375
2025-01-04,720.682,6.673kWh/kW,Nugali,Brazil,108.0
2025-01-04,1948.015,3.808kWh/kW,siris-D-500kW,Greece,507.1
2025-01-04,1051.263,2.505kWh/kW,MAWC,Maldives,419.63
2025-01-05,1745.987,4.161kWh/kW,MAWC,Maldives,419.63
2025-01-05,903.322,3.574kWh/kW,Wannon Water,Australia,252.72
2025-01-05,75.069,0.818kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-05,95.799,0.852kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-05,527.605,4.885kWh/kW,Nugali,Brazil,108.0
2025-01-05,4.814,0.096kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-05,402.808,0.788kWh/kW,siris-D-500kW,Greece,507.1
2025-01-05,30.027,0.462kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-05,568.0,1.125kWh/kW,Pentaari,Greece,504.375
2025-01-05,18.18,0.036kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-06,96.28,0.193kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-06,55.418,0.604kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-06,14.878,0.298kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-06,26.16,0.402kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-06,1511.644,3.602kWh/kW,MAWC,Maldives,419.63
2025-01-06,131.077,1.165kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-06,1212.84,4.799kWh/kW,Wannon Water,Australia,252.72
2025-01-06,440.715,4.081kWh/kW,Nugali,Brazil,108.0
2025-01-06,1176.0,2.330kWh/kW,Pentaari,Greece,504.375
2025-01-06,1213.396,2.372kWh/kW,siris-D-500kW,Greece,507.1
2025-01-07,340.0,0.674kWh/kW,Pentaari,Greece,504.375
2025-01-07,210.894,0.412kWh/kW,siris-D-500kW,Greece,507.1
2025-01-07,307.23,0.616kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-07,48.798,0.751kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-07,290.088,2.686kWh/kW,Nugali,Brazil,108.0
2025-01-07,1593.002,6.303kWh/kW,Wannon Water,Australia,252.72
2025-01-07,330.532,2.938kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-07,46.675,0.508kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-07,54.104,1.082kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-07,1068.21,2.546kWh/kW,MAWC,Maldives,419.63
2025-01-08,1691.042,4.030kWh/kW,MAWC,Maldives,419.63
2025-01-08,425.256,3.938kWh/kW,Nugali,Brazil,108.0
2025-01-08,109.968,1.198kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-08,15.687,0.241kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-08,289.49,2.573kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-08,313.44,0.629kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-08,18.521,0.370kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-08,1625.117,3.177kWh/kW,siris-D-500kW,Greece,507.1
2025-01-08,1759.14,6.961kWh/kW,Wannon Water,Australia,252.72
2025-01-08,479.0,0.949kWh/kW,Pentaari,Greece,504.375
2025-01-09,75.264,1.505kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-09,40.611,0.442kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-09,241.0,0.477kWh/kW,Pentaari,Greece,504.375
2025-01-09,469.992,1.860kWh/kW,Wannon Water,Australia,252.72
2025-01-09,312.397,2.777kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-09,1830.848,4.363kWh/kW,MAWC,Maldives,419.63
2025-01-09,363.638,3.367kWh/kW,Nugali,Brazil,108.0
2025-01-09,313.203,0.612kWh/kW,siris-D-500kW,Greece,507.1
2025-01-09,225.11,0.452kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-09,36.132,0.556kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-10,14.829,0.228kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-10,1409.816,2.756kWh/kW,siris-D-500kW,Greece,507.1
2025-01-10,1383.047,3.296kWh/kW,MAWC,Maldives,419.63
2025-01-10,551.213,5.104kWh/kW,Nugali,Brazil,108.0
2025-01-10,350.743,3.118kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-10,49.039,0.981kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-10,108.705,1.184kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-10,249.7,0.501kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-10,1220.0,2.417kWh/kW,Pentaari,Greece,504.375
2025-01-10,1802.418,7.132kWh/kW,Wannon Water,Australia,252.72
2025-01-11,270.71,2.507kWh/kW,Nugali,Brazil,108.0
2025-01-11,10.808,0.096kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-11,54.9,0.845kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-11,1526.819,3.638kWh/kW,MAWC,Maldives,419.63
2025-01-11,1769.0,3.505kWh/kW,Pentaari,Greece,504.375
2025-01-11,383.54,0.770kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-11,1649.015,6.525kWh/kW,Wannon Water,Australia,252.72
2025-01-11,63.264,1.265kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-11,964.341,1.885kWh/kW,siris-D-500kW,Greece,507.1
2025-01-11,112.572,1.226kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-12,76.198,0.677kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-12,48.759,0.750kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-12,266.06,0.534kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-12,937.301,3.709kWh/kW,Wannon Water,Australia,252.72
2025-01-12,100.0,0.198kWh/kW,Pentaari,Greece,504.375
2025-01-12,71.346,0.139kWh/kW,siris-D-500kW,Greece,507.1
2025-01-12,10.958,0.219kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-12,347.888,3.221kWh/kW,Nugali,Brazil,108.0
2025-01-12,1802.767,4.296kWh/kW,MAWC,Maldives,419.63
2025-01-12,113.419,1.236kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-13,403.32,0.809kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-13,55.029,0.847kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-13,29.0,0.057kWh/kW,Pentaari,Greece,504.375
2025-01-13,919.594,2.191kWh/kW,MAWC,Maldives,419.63
2025-01-13,138.671,0.271kWh/kW,siris-D-500kW,Greece,507.1
2025-01-13,122.729,1.337kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-13,1546.03,6.118kWh/kW,Wannon Water,Australia,252.72
2025-01-13,580.349,5.374kWh/kW,Nugali,Brazil,108.0
2025-01-13,37.212,0.331kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-13,24.675,0.494kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-14,1637.965,6.481kWh/kW,Wannon Water,Australia,252.72
2025-01-14,234.688,2.086kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-14,228.363,0.446kWh/kW,siris-D-500kW,Greece,507.1
2025-01-14,43.581,0.872kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-14,63.753,0.981kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-14,185.24,0.372kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-14,255.0,0.505kWh/kW,Pentaari,Greece,504.375
2025-01-14,861.796,2.054kWh/kW,MAWC,Maldives,419.63
2025-01-14,124.003,1.351kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-14,693.292,6.419kWh/kW,Nugali,Brazil,108.0
2025-01-15,474.23,0.927kWh/kW,siris-D-500kW,Greece,507.1
2025-01-15,1038.271,4.108kWh/kW,Wannon Water,Australia,252.72
2025-01-15,659.218,6.104kWh/kW,Nugali,Brazil,108.0
2025-01-15,11.559,0.231kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-15,245.128,2.179kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-15,488.0,0.967kWh/kW,Pentaari,Greece,504.375
2025-01-15,85.335,0.930kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-15,155.42,0.312kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-15,1313.851,3.131kWh/kW,MAWC,Maldives,419.63
2025-01-15,35.631,0.548kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-16,312.635,2.895kWh/kW,Nugali,Brazil,108.0
2025-01-16,84.01,0.169kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-16,1452.001,5.745kWh/kW,Wannon Water,Australia,252.72
2025-01-16,562.0,1.113kWh/kW,Pentaari,Greece,504.375
2025-01-16,13.111,0.262kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-16,21.678,0.334kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-16,718.904,1.713kWh/kW,MAWC,Maldives,419.63
2025-01-16,52.73,0.574kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-16,1712.483,3.348kWh/kW,siris-D-500kW,Greece,507.1
2025-01-16,245.775,2.185kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-17,73.908,0.657kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-17,85.512,0.932kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-17,2180.0,4.319kWh/kW,Pentaari,Greece,504.375
2025-01-17,1398.92,3.334kWh/kW,MAWC,Maldives,419.63
2025-01-17,14.413,0.288kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-17,12.609,0.194kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-17,2105.089,4.116kWh/kW,siris-D-500kW,Greece,507.1
2025-01-17,1636.668,6.476kWh/kW,Wannon Water,Australia,252.72
2025-01-17,408.079,3.779kWh/kW,Nugali,Brazil,108.0
2025-01-17,115.95,0.233kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-18,1784.15,4.252kWh/kW,MAWC,Maldives,419.63
2025-01-18,26.157,0.402kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-18,78.285,0.696kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-18,634.292,5.873kWh/kW,Nugali,Brazil,108.0
2025-01-18,2237.465,4.374kWh/kW,siris-D-500kW,Greece,507.1
2025-01-18,174.91,0.351kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-18,2231.0,4.420kWh/kW,Pentaari,Greece,504.375
2025-01-18,1645.656,6.512kWh/kW,Wannon Water,Australia,252.72
2025-01-18,9.253,0.185kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-18,122.955,1.339kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-19,3.642,0.073kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-19,107.78,0.216kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-19,2335.0,4.626kWh/kW,Pentaari,Greece,504.375
2025-01-19,1469.279,5.814kWh/kW,Wannon Water,Australia,252.72
2025-01-19,578.112,5.353kWh/kW,Nugali,Brazil,108.0
2025-01-19,1607.931,3.832kWh/kW,MAWC,Maldives,419.63
2025-01-19,135.263,1.473kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-19,2266.802,4.432kWh/kW,siris-D-500kW,Greece,507.1
2025-01-19,18.279,0.281kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-19,52.621,0.468kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-20,25.863,0.230kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-20,1515.0,3.002kWh/kW,Pentaari,Greece,504.375
2025-01-20,525.73,4.868kWh/kW,Nugali,Brazil,108.0
2025-01-20,28.983,0.446kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-20,1682.086,4.008kWh/kW,MAWC,Maldives,419.63
2025-01-20,1837.183,3.623kWh/kW,siris-D-500kW,Greece,507.1
2025-01-20,24.736,0.495kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-20,85.16,0.171kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-20,1174.205,4.646kWh/kW,Wannon Water,Australia,252.72
2025-01-20,91.879,1.001kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-21,130.61,0.262kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-21,33.745,0.675kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-21,463.368,4.290kWh/kW,Nugali,Brazil,108.0
2025-01-21,23.65,0.210kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-21,378.0,0.749kWh/kW,Pentaari,Greece,504.375
2025-01-21,877.639,3.473kWh/kW,Wannon Water,Australia,252.72
2025-01-21,25.356,0.390kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-21,1326.602,3.161kWh/kW,MAWC,Maldives,419.63
2025-01-21,486.344,0.959kWh/kW,siris-D-500kW,Greece,507.1
2025-01-21,127.022,1.384kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-22,44.119,0.392kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-22,52.435,0.571kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-22,18.315,0.282kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-22,171.87,0.345kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-22,2101.377,4.144kWh/kW,siris-D-500kW,Greece,507.1
2025-01-22,1348.609,5.336kWh/kW,Wannon Water,Australia,252.72
2025-01-22,640.032,5.926kWh/kW,Nugali,Brazil,108.0
2025-01-22,2248.0,4.454kWh/kW,Pentaari,Greece,504.375
2025-01-22,32.375,0.648kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-22,1588.631,3.786kWh/kW,MAWC,Maldives,419.63
2025-01-23,1927.0,3.818kWh/kW,Pentaari,Greece,504.375
2025-01-23,496.153,1.963kWh/kW,Wannon Water,Australia,252.72
2025-01-23,36.477,0.561kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-23,272.72,0.547kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-23,801.749,7.424kWh/kW,Nugali,Brazil,108.0
2025-01-23,112.907,1.004kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-23,1627.192,3.209kWh/kW,siris-D-500kW,Greece,507.1
2025-01-23,121.229,1.321kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-23,667.324,1.590kWh/kW,MAWC,Maldives,419.63
2025-01-23,19.029,0.381kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-24,351.526,3.255kWh/kW,Nugali,Brazil,108.0
2025-01-24,1117.0,2.213kWh/kW,Pentaari,Greece,504.375
2025-01-24,845.699,1.668kWh/kW,siris-D-500kW,Greece,507.1
2025-01-24,804.081,1.916kWh/kW,MAWC,Maldives,419.63
2025-01-24,86.703,0.944kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-24,66.99,1.031kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-24,69.437,1.389kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-24,284.122,2.526kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-24,1489.167,5.893kWh/kW,Wannon Water,Australia,252.72
2025-01-24,74.25,0.149kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-25,68.721,1.057kWh/kW,Feuerwehr,Switzerland,65.0
2025-01-25,608.016,1.449kWh/kW,MAWC,Maldives,419.63
2025-01-25,85.714,1.714kWh/kW,Wray Farms,United Kingdom,50.0
2025-01-25,456.006,4.222kWh/kW,Nugali,Brazil,108.0
2025-01-25,1090.211,4.314kWh/kW,Wannon Water,Australia,252.72
2025-01-25,337.135,2.997kWh/kW,DeCrescent 178kW PV,United States,112.5
2025-01-25,2327.0,4.610kWh/kW,Pentaari,Greece,504.375
2025-01-25,2296.656,4.529kWh/kW,siris-D-500kW,Greece,507.1
2025-01-25,65.886,0.718kWh/kW,HLT1 Klagenfurt Lastenstrasse,Austria,91.8
2025-01-25,219.59,0.441kWh/kW,Schipper Power- Three,Netherlands,498.42
2025-01-26,480.12,0.963kWh/kW,Schipper Power- Three,Netherlands,498.42
