Date,Generated,Efficiency,System Name,Location,System Size (kW)
8/31/2024,515.072,3.363406034,FRECON,Thailand,153.14
8/30/2024,451.18,2.946193026,FRECON,Thailand,153.14
8/29/2024,269.368,1.758965652,FRECON,Thailand,153.14
8/28/2024,605.264,3.95235732,FRECON,Thailand,153.14
8/27/2024,542.95,3.545448609,FRECON,Thailand,153.14
8/26/2024,543.48,3.548909495,FRECON,Thailand,153.14
8/25/2024,0,0,FRECON,Thailand,153.14
8/24/2024,418.815,2.734850464,FRECON,Thailand,153.14
8/23/2024,587.349,3.835372861,FRECON,Thailand,153.14
8/22/2024,656.377,4.286123808,FRECON,Thailand,153.14
8/21/2024,429.23,2.802860128,FRECON,Thailand,153.14
8/20/2024,465.63,3.04055113,FRECON,Thailand,153.14
8/19/2024,546.766,3.570366984,FRECON,Thailand,153.14
8/18/2024,0,0,FRECON,Thailand,153.14
8/17/2024,549.337,3.587155544,FRECON,Thailand,153.14
8/16/2024,619.328,4.044194854,FRECON,Thailand,153.14
8/15/2024,682.529,4.456895651,FRECON,Thailand,153.14
8/14/2024,583.524,3.810395716,FRECON,Thailand,153.14
8/13/2024,565.85,3.694984981,FRECON,Thailand,153.14
8/10/2024,692.727,4.523488311,FRECON,Thailand,153.14
8/9/2024,521.939,3.408247355,FRECON,Thailand,153.14
8/8/2024,402.105,2.625734622,FRECON,Thailand,153.14
8/7/2024,588.27,3.841386966,FRECON,Thailand,153.14
8/6/2024,627.23,4.095794698,FRECON,Thailand,153.14
8/5/2024,615.731,4.020706543,FRECON,Thailand,153.14
8/4/2024,0,0,FRECON,Thailand,153.14
8/3/2024,374.047,2.442516651,FRECON,Thailand,153.14
8/2/2024,346.259,2.261061774,FRECON,Thailand,153.14
8/1/2024,438.004,2.860154107,FRECON,Thailand,153.14
7/31/2024,389.516,2.543528797,FRECON,Thailand,153.14
7/30/2024,392.548,2.563327674,FRECON,Thailand,153.14
7/27/2024,396.991,2.592340342,FRECON,Thailand,153.14
7/26/2024,349.145,2.279907274,FRECON,Thailand,153.14
7/25/2024,299.984,1.958887293,FRECON,Thailand,153.14
7/24/2024,383.406,2.503630665,FRECON,Thailand,153.14
