Date,Generated,Efficiency,System Name,Location,System Size (kW)
5/10/2024,748.000kWh,1.479035463,Pentaari,Greece,504.375
5/9/2024,2542.000kWh,5.026347791,Pentaari,Greece,504.375
5/8/2024,2455.000kWh,4.854320939,Pentaari,Greece,504.375
5/7/2024,3232.000kWh,6.390698686,Pentaari,Greece,504.375
5/6/2024,3284.000kWh,6.493519333,Pentaari,Greece,504.375
5/5/2024,3314.000kWh,6.552838937,Pentaari,Greece,504.375
5/4/2024,1344.000kWh,2.657518265,Pentaari,Greece,504.375
5/3/2024,2742.000kWh,5.421811818,Pentaari,Greece,504.375
5/2/2024,2489.000kWh,4.921549824,Pentaari,Greece,504.375
5/1/2024,3163.000kWh,6.254263597,Pentaari,Greece,504.375
4/30/2024,2677.000kWh,5.293286009,Pentaari,Greece,504.375
4/29/2024,3273.000kWh,6.471768812,Pentaari,Greece,504.375
4/28/2024,3289.000kWh,6.503405934,Pentaari,Greece,504.375
4/27/2024,3005.000kWh,5.941847015,Pentaari,Greece,504.375
4/26/2024,3368.000kWh,6.659614225,Pentaari,Greece,504.375
4/25/2024,1390.000kWh,2.748474992,Pentaari,Greece,504.375
4/24/2024,3186.000kWh,6.29974196,Pentaari,Greece,504.375
4/23/2024,293.000kWh,0.5793548,Pentaari,Greece,504.375
4/22/2024,1594.000kWh,3.1518483,Pentaari,Greece,504.375
4/21/2024,1629.000kWh,3.221054505,Pentaari,Greece,504.375
4/20/2024,2856.000kWh,5.647226314,Pentaari,Greece,504.375
4/19/2024,2036.000kWh,4.025823801,Pentaari,Greece,504.375
4/18/2024,2279.000kWh,4.506312595,Pentaari,Greece,504.375
4/17/2024,2046.000kWh,4.045597002,Pentaari,Greece,504.375
4/16/2024,1713.000kWh,3.387149396,Pentaari,Greece,504.375
4/15/2024,3010.000kWh,5.951733615,Pentaari,Greece,504.375
4/14/2024,3063.000kWh,6.056531583,Pentaari,Greece,504.375
4/13/2024,2938.000kWh,5.809366565,Pentaari,Greece,504.375
4/12/2024,2976.000kWh,5.884504731,Pentaari,Greece,504.375
4/11/2024,3146.000kWh,6.220649154,Pentaari,Greece,504.375
4/10/2024,3163.000kWh,6.254263597,Pentaari,Greece,504.375
4/9/2024,3244.000kWh,6.414426528,Pentaari,Greece,504.375
4/8/2024,3047.000kWh,6.024894461,Pentaari,Greece,504.375
4/7/2024,1865.000kWh,3.687702057,Pentaari,Greece,504.375
4/6/2024,3005.000kWh,5.941847015,Pentaari,Greece,504.375
4/5/2024,3092,6.125986904,Pentaari,Greece,504.375
4/4/2024,3203,6.345904286,Pentaari,Greece,504.375
4/3/2024,3160,6.260711066,Pentaari,Greece,504.375
4/2/2024,2214,4.386460222,Pentaari,Greece,504.375
4/1/2024,2467,4.887713355,Pentaari,Greece,504.375
3/31/2024,1965,3.89313204,Pentaari,Greece,504.375
3/30/2024,3160,6.260711066,Pentaari,Greece,504.375
3/29/2024,3126,6.193348985,Pentaari,Greece,504.375
3/28/2024,2623,5.196786432,Pentaari,Greece,504.375
3/27/2024,647,1.281860778,Pentaari,Greece,504.375
3/26/2024,694,1.374978949,Pentaari,Greece,504.375
3/25/2024,2215,4.388441459,Pentaari,Greece,504.375
