Date,Generated,Efficiency,System Name,Location,System Size (kW)
11/30/2024,705.658kWh,1.682kWh/kW,MAWC,Maldives,419.63
11/29/2024,1169.682kWh,2.787kWh/kW,MAWC,Maldives,419.63
11/28/2024,1669.373kWh,3.978kWh/kW,MAWC,Maldives,419.63
11/27/2024,1322.948kWh,3.153kWh/kW,MAWC,Maldives,419.63
11/26/2024,1054.215kWh,2.512kWh/kW,MAWC,Maldives,419.63
11/25/2024,1254.168kWh,2.989kWh/kW,MAWC,Maldives,419.63
11/24/2024,1277.091kWh,3.043kWh/kW,MAWC,Maldives,419.63
11/23/2024,1503.490kWh,3.583kWh/kW,MAWC,Maldives,419.63
11/22/2024,462.291kWh,1.102kWh/kW,MAWC,Maldives,419.63
11/21/2024,1445.127kWh,3.444kWh/kW,MAWC,Maldives,419.63
11/20/2024,1063.637kWh,2.535kWh/kW,MAWC,Maldives,419.63
11/19/2024,360.545kWh,0.859kWh/kW,MAWC,Maldives,419.63
11/18/2024,482.690kWh,1.150kWh/kW,MAWC,Maldives,419.63
11/17/2024,1891.298kWh,4.507kWh/kW,MAWC,Maldives,419.63
11/16/2024,1568.483kWh,3.738kWh/kW,MAWC,Maldives,419.63
11/15/2024,1101.003kWh,2.624kWh/kW,MAWC,Maldives,419.63
11/14/2024,1519.318kWh,3.621kWh/kW,MAWC,Maldives,419.63
11/13/2024,1787.552kWh,4.260kWh/kW,MAWC,Maldives,419.63
11/12/2024,1488.817kWh,3.548kWh/kW,MAWC,Maldives,419.63
11/11/2024,1689.699kWh,4.027kWh/kW,MAWC,Maldives,419.63
11/10/2024,1668.325kWh,3.976kWh/kW,MAWC,Maldives,419.63
11/9/2024,1806.982kWh,4.306kWh/kW,MAWC,Maldives,419.63
11/8/2024,938.250kWh,2.236kWh/kW,MAWC,Maldives,419.63
11/7/2024,1612.092kWh,3.842kWh/kW,MAWC,Maldives,419.63
11/6/2024,1971.103kWh,4.697kWh/kW,MAWC,Maldives,419.63
11/5/2024,1120.872kWh,2.671kWh/kW,MAWC,Maldives,419.63
11/4/2024,1526.471kWh,3.638kWh/kW,MAWC,Maldives,419.63
11/3/2024,920.556kWh,2.194kWh/kW,MAWC,Maldives,419.63
11/2/2024,1775.824kWh,4.232kWh/kW,MAWC,Maldives,419.63
11/1/2024,909.422kWh,2.167kWh/kW,MAWC,Maldives,419.63
10/31/2024,1175.421kWh,2.801kWh/kW,MAWC,Maldives,419.63
10/30/2024,2003.249kWh,4.774kWh/kW,MAWC,Maldives,419.63
10/29/2024,2078.162kWh,4.952kWh/kW,MAWC,Maldives,419.63
10/28/2024,2022.859kWh,4.821kWh/kW,MAWC,Maldives,419.63
10/27/2024,2053.285kWh,4.893kWh/kW,MAWC,Maldives,419.63
10/26/2024,1804.594kWh,4.300kWh/kW,MAWC,Maldives,419.63
10/25/2024,846.688kWh,2.018kWh/kW,MAWC,Maldives,419.63
10/24/2024,1800.588kWh,4.291kWh/kW,MAWC,Maldives,419.63
10/23/2024,1475.526kWh,3.516kWh/kW,MAWC,Maldives,419.63
10/22/2024,1831.945kWh,4.366kWh/kW,MAWC,Maldives,419.63
10/21/2024,1884.977kWh,4.492kWh/kW,MAWC,Maldives,419.63
10/20/2024,1851.920kWh,4.413kWh/kW,MAWC,Maldives,419.63
10/19/2024,1271.881kWh,3.031kWh/kW,MAWC,Maldives,419.63
10/18/2024,1033.340kWh,2.463kWh/kW,MAWC,Maldives,419.63
10/17/2024,1924.398kWh,4.586kWh/kW,MAWC,Maldives,419.63
10/16/2024,2013.159kWh,4.797kWh/kW,MAWC,Maldives,419.63
10/15/2024,1804.574kWh,4.300kWh/kW,MAWC,Maldives,419.63
10/14/2024,1952.772kWh,4.654kWh/kW,MAWC,Maldives,419.63
10/13/2024,1263.958kWh,3.012kWh/kW,MAWC,Maldives,419.63
10/12/2024,1472.813kWh,3.510kWh/kW,MAWC,Maldives,419.63
10/11/2024,481.211kWh,1.147kWh/kW,MAWC,Maldives,419.63
10/10/2024,921.629kWh,2.196kWh/kW,MAWC,Maldives,419.63
10/9/2024,1123.206kWh,2.677kWh/kW,MAWC,Maldives,419.63
