Date,Generated,Efficiency,System Name,Location,System Size (kW)
8/29/2024,1586.180kWh,3.182416436,Schipper Power- Three,Netherlands,498.42
8/28/2024,1868.590kWh,3.749026925,Schipper Power- Three,Netherlands,498.42
8/27/2024,1913.050kWh,3.838228803,Schipper Power- Three,Netherlands,498.42
8/26/2024,1457.180kWh,2.923598571,Schipper Power- Three,Netherlands,498.42
8/25/2024,1647.370kWh,3.305184383,Schipper Power- Three,Netherlands,498.42
8/24/2024,895.810kWh,1.797299466,Schipper Power- Three,Netherlands,498.42
8/23/2024,1039.020kWh,2.084627423,Schipper Power- Three,Netherlands,498.42
8/22/2024,1292.220kWh,2.592632719,Schipper Power- Three,Netherlands,498.42
8/21/2024,1693.810kWh,3.398358814,Schipper Power- Three,Netherlands,498.42
8/20/2024,1116.300kWh,2.239677381,Schipper Power- Three,Netherlands,498.42
8/19/2024,1876.190kWh,3.764275109,Schipper Power- Three,Netherlands,498.42
8/18/2024,1652.010kWh,3.3144938,Schipper Power- Three,Netherlands,498.42
8/17/2024,2085.800kWh,4.184824044,Schipper Power- Three,Netherlands,498.42
8/16/2024,919.270kWh,1.844368204,Schipper Power- Three,Netherlands,498.42
8/15/2024,1870.940kWh,3.753741824,Schipper Power- Three,Netherlands,498.42
8/14/2024,840.590kWh,1.68650937,Schipper Power- Three,Netherlands,498.42
8/13/2024,1645.950kWh,3.30233538,Schipper Power- Three,Netherlands,498.42
8/12/2024,1665.080kWh,3.340716665,Schipper Power- Three,Netherlands,498.42
8/11/2024,942.250kWh,1.890473898,Schipper Power- Three,Netherlands,498.42
8/10/2024,1582.590kWh,3.175213675,Schipper Power- Three,Netherlands,498.42
8/9/2024,1321.280kWh,2.650936961,Schipper Power- Three,Netherlands,498.42
8/8/2024,1867.350kWh,3.746539063,Schipper Power- Three,Netherlands,498.42
8/7/2024,1638.470kWh,3.287327956,Schipper Power- Three,Netherlands,498.42
8/6/2024,2082.270kWh,4.177741664,Schipper Power- Three,Netherlands,498.42
8/5/2024,2035.490kWh,4.083885077,Schipper Power- Three,Netherlands,498.42
8/4/2024,1678.840kWh,3.368323904,Schipper Power- Three,Netherlands,498.42
8/3/2024,1242.010kWh,2.491894386,Schipper Power- Three,Netherlands,498.42
8/2/2024,2168.44,4.350627984,Schipper Power- Three,Netherlands,498.42
8/1/2024,1175.4,2.358252077,Schipper Power- Three,Netherlands,498.42
7/31/2024,1992.34,3.997311504,Schipper Power- Three,Netherlands,498.42
7/30/2024,2354.49,4.723907548,Schipper Power- Three,Netherlands,498.42
7/29/2024,2485.52,4.986798283,Schipper Power- Three,Netherlands,498.42
7/28/2024,1812.03,3.635548333,Schipper Power- Three,Netherlands,498.42
7/27/2024,1932.89,3.878034589,Schipper Power- Three,Netherlands,498.42
7/26/2024,1705.27,3.421351471,Schipper Power- Three,Netherlands,498.42
7/25/2024,1213.24,2.434171983,Schipper Power- Three,Netherlands,498.42
7/24/2024,2404.5,4.824244613,Schipper Power- Three,Netherlands,498.42
7/23/2024,1773.37,3.557983227,Schipper Power- Three,Netherlands,498.42
7/22/2024,1808.11,3.62768348,Schipper Power- Three,Netherlands,498.42
7/21/2024,996.53,1.999378035,Schipper Power- Three,Netherlands,498.42
7/20/2024,2352.83,4.720577023,Schipper Power- Three,Netherlands,498.42
7/19/2024,1801.82,3.615063601,Schipper Power- Three,Netherlands,498.42
7/18/2024,2397.46,4.810119979,Schipper Power- Three,Netherlands,498.42
7/17/2024,2110.36,4.234099755,Schipper Power- Three,Netherlands,498.42
7/16/2024,1618.51,3.247281409,Schipper Power- Three,Netherlands,498.42
7/15/2024,2177.19,4.36818346,Schipper Power- Three,Netherlands,498.42
7/14/2024,1218.38,2.444484571,Schipper Power- Three,Netherlands,498.42
7/13/2024,1452.01,2.913225794,Schipper Power- Three,Netherlands,498.42
7/12/2024,498.59,1.000341078,Schipper Power- Three,Netherlands,498.42
7/11/2024,1639.93,3.290257213,Schipper Power- Three,Netherlands,498.42
7/10/2024,1875.92,3.763733398,Schipper Power- Three,Netherlands,498.42
7/9/2024,1785.36,3.582039244,Schipper Power- Three,Netherlands,498.42
7/8/2024,2111.65,4.236687934,Schipper Power- Three,Netherlands,498.42
7/7/2024,1623.61,3.257513743,Schipper Power- Three,Netherlands,498.42
7/6/2024,666.29,1.336804302,Schipper Power- Three,Netherlands,498.42
7/5/2024,895.13,1.795935155,Schipper Power- Three,Netherlands,498.42
7/4/2024,1424.44,2.857910999,Schipper Power- Three,Netherlands,498.42
7/3/2024,1383.18,2.775129409,Schipper Power- Three,Netherlands,498.42
7/2/2024,1122.03,2.251173709,Schipper Power- Three,Netherlands,498.42
7/1/2024,1973.76,3.960033707,Schipper Power- Three,Netherlands,498.42
6/30/2024,1978.34,3.969222744,Schipper Power- Three,Netherlands,498.42
6/29/2024,2416.11,4.847538221,Schipper Power- Three,Netherlands,498.42
6/28/2024,2296.02,4.606596846,Schipper Power- Three,Netherlands,498.42
6/27/2024,2409.13,4.833533967,Schipper Power- Three,Netherlands,498.42
6/26/2024,1815.55,3.64261065,Schipper Power- Three,Netherlands,498.42
6/25/2024,2664.23,5.34535131,Schipper Power- Three,Netherlands,498.42
6/24/2024,2777.64,5.572890333,Schipper Power- Three,Netherlands,498.42
6/23/2024,2512.620kWh,5.041170098,Schipper Power- Three,Netherlands,498.42
6/22/2024,2041.490kWh,4.095923117,Schipper Power- Three,Netherlands,498.42
6/21/2024,967.540kWh,1.941214237,Schipper Power- Three,Netherlands,498.42
6/20/2024,1740.200kWh,3.491432928,Schipper Power- Three,Netherlands,498.42
6/19/2024,2797.960kWh,5.613659163,Schipper Power- Three,Netherlands,498.42
6/18/2024,834.950kWh,1.675193612,Schipper Power- Three,Netherlands,498.42
6/17/2024,2345.620kWh,4.706111312,Schipper Power- Three,Netherlands,498.42
6/16/2024,1811.310kWh,3.634103768,Schipper Power- Three,Netherlands,498.42
6/15/2024,1185.010kWh,2.377533004,Schipper Power- Three,Netherlands,498.42
6/14/2024,1022.360kWh,2.051201798,Schipper Power- Three,Netherlands,498.42
6/13/2024,1832.670kWh,3.676959191,Schipper Power- Three,Netherlands,498.42
6/12/2024,1868.050kWh,3.747943501,Schipper Power- Three,Netherlands,498.42
6/11/2024,2257.130kWh,4.528570282,Schipper Power- Three,Netherlands,498.42
6/10/2024,661.800kWh,1.327795835,Schipper Power- Three,Netherlands,498.42
6/9/2024,2106.330kWh,4.226014205,Schipper Power- Three,Netherlands,498.42
6/8/2024,1608.860kWh,3.227920228,Schipper Power- Three,Netherlands,498.42
6/7/2024,2023.060kWh,4.05894627,Schipper Power- Three,Netherlands,498.42
6/6/2024,1842.960kWh,3.69760443,Schipper Power- Three,Netherlands,498.42
6/5/2024,2509.560kWh,5.035030697,Schipper Power- Three,Netherlands,498.42
6/4/2024,1318.560kWh,2.645479716,Schipper Power- Three,Netherlands,498.42
6/3/2024,1355.820kWh,2.720235946,Schipper Power- Three,Netherlands,498.42
6/2/2024,951.210kWh,1.908450704,Schipper Power- Three,Netherlands,498.42
6/1/2024,561.110kWh,1.125777457,Schipper Power- Three,Netherlands,498.42
5/31/2024,1732.100kWh,3.475181574,Schipper Power- Three,Netherlands,498.42
5/30/2024,1844.750kWh,3.701195779,Schipper Power- Three,Netherlands,498.42
5/29/2024,1430.340kWh,2.869748405,Schipper Power- Three,Netherlands,498.42
5/28/2024,1769.830kWh,3.550880783,Schipper Power- Three,Netherlands,498.42
5/27/2024,1500.060kWh,3.009630432,Schipper Power- Three,Netherlands,498.42
5/26/2024,1584.580kWh,3.179206292,Schipper Power- Three,Netherlands,498.42
5/25/2024,1354.340kWh,2.717266562,Schipper Power- Three,Netherlands,498.42
5/24/2024,1073.430kWh,2.153665583,Schipper Power- Three,Netherlands,498.42
5/23/2024,1633.830kWh,3.278018539,Schipper Power- Three,Netherlands,498.42
5/22/2024,952.210kWh,1.910457044,Schipper Power- Three,Netherlands,498.42
5/21/2024,1998.300kWh,4.009269291,Schipper Power- Three,Netherlands,498.42
5/20/2024,1625.450kWh,3.261205409,Schipper Power- Three,Netherlands,498.42
5/19/2024,1987.740kWh,3.98808234,Schipper Power- Three,Netherlands,498.42
5/18/2024,2284.140kWh,4.582761526,Schipper Power- Three,Netherlands,498.42
5/17/2024,1283.030kWh,2.574194454,Schipper Power- Three,Netherlands,498.42
5/16/2024,1546.690kWh,3.103186068,Schipper Power- Three,Netherlands,498.42
5/15/2024,1222.810kWh,2.453372658,Schipper Power- Three,Netherlands,498.42
5/14/2024,2481.380kWh,4.978492035,Schipper Power- Three,Netherlands,498.42
5/13/2024,2150.660kWh,4.314955259,Schipper Power- Three,Netherlands,498.42
5/12/2024,1091.270kWh,2.189458689,Schipper Power- Three,Netherlands,498.42
5/11/2024,2346.300kWh,4.707475623,Schipper Power- Three,Netherlands,498.42
5/10/2024,2346.350kWh,4.70757594,Schipper Power- Three,Netherlands,498.42
5/9/2024,2025.770kWh,4.064383452,Schipper Power- Three,Netherlands,498.42
